"l05Ocl61xP0",20,109.0000000000000000
"WnYAY3ae1cU",11,5.0000000000000000
"4jE43J_TUQo",3,1.00000000000000000000
"k2WdBBlJeLo",8,6.0000000000000000
"lK5wYSHUsc0",7,9.0000000000000000
"6-ZA4q8NesY",5,9.0000000000000000
"PcxpVFqqV6k",9,8.0000000000000000
"smFNF3hp1qg",6,37.0000000000000000
"E9f3azDFk-4",7,18.0000000000000000
"8XWU1cRL_8Q",4,1.00000000000000000000
"TdwUloWgiqY",4,245.0000000000000000
"U1MXc-zQWDs",3,17.0000000000000000
"cgm88IgM-HQ",23,179.5333333333333333
"Q4Zq5NmoWoM",6,7.0000000000000000
"45Kb8FHkhLU",12,39.3076923076923077
"XARXicP9DGY",1,17.0000000000000000
"m22kTZ_RbLw",8,51.9090909090909091
"MSxersTl6io",3,7.0000000000000000
"UUYn7hZ4jMU",20,87.0000000000000000
"-8PJoZv8ROE",4,3.0000000000000000
"8320EyYHOxk",4,48.0000000000000000
"NalWrYRUMhM",2,46.0000000000000000
"9WxTTOtF9EI",3,1.00000000000000000000
"UY3zPmJXqq8",6,32.0000000000000000
"shYkvpU71Ug",7,10.0000000000000000
"EaZ2cm1_kLA",11,27.0000000000000000
"fmXrSCtgQtw",22,158.3333333333333333
"9XpXAnRLxAc",1,17.0000000000000000
"d37JmU8laTo",22,70.0000000000000000
"JLH4s90rrgI",7,154.4615384615384615
"EDgiZJo85fs",8,21.0000000000000000
"wEkQIVScZi0",1,7.0000000000000000
"MPB_oBNXUeU",2,2.0000000000000000
"9pULw4k21NI",4,11.0000000000000000
"VyPGeFbe5hw",12,18.0000000000000000
"wu7FccvhQEk",1,47.0000000000000000
"dsaxOeHFuDY",1,43.0000000000000000
"2-6EWAdvlSo",10,18.4285714285714286
"Umu3SR43qXs",37,60.2142857142857143
"aL8ZFDlb4ns",23,116.0000000000000000
"kKI5LXBB460",2,8.0000000000000000
"5FvqL45LeL4",1,2.0769230769230769
"oy-SZ2_F8zs",21,14.0000000000000000
"84gOsDHjCgA",6,6.0000000000000000
"cBhvoCrM2es",2,43.8571428571428571
"OmsNWr6gMWE",2,5.0000000000000000
"KJxsEgFrxaE",11,10.0000000000000000
"cXTG6_WlQpc",12,8.0000000000000000
"PtodwGDQI50",6,27.0000000000000000
"d1s3RYsObMA",13,2.0000000000000000
"zK0RjBbQqTc",23,184.3333333333333333
"OSK6nmwKcNI",5,1.00000000000000000000
"Qm_bGTiCYrE",11,175.8000000000000000
"j0McDcSepfg",5,2.0000000000000000
"ds5H2wy5VHA",40,28.0000000000000000
"aN-XGccBsz8",2,15.0000000000000000
"eBkPDteFT8I",6,10.0000000000000000
"4YmpnRBwAYg",149,48.5000000000000000
"oO-biGrB0JE",4,2.0000000000000000
"41RqFXDRPIw",2,0E-20
"clZSVM5fYVA",14,40.0000000000000000
"w5OkGcbcXDY",9,5.0000000000000000
"hQFeOuy3bOg",1,51.0000000000000000
"y9S1irlQ05o",6,2.0000000000000000
"m47qfgY5488",11,36.0000000000000000
"PvBI9jo9sfw",7,4.0000000000000000
"KLVGIoLVXys",4,9.0000000000000000
"FoSBTl_zLxQ",5,4.0000000000000000
"cbZ6qf--NHQ",8,9.0000000000000000
"61ogrC6F7Gg",5,3.0000000000000000
"XRSjPV2BCO0",8,11.0000000000000000
"T_UN0WoZN6w",3,9.0000000000000000
"i1j3TJH61dw",4,11.0000000000000000
"2gr0AETWl2Q",11,14.0000000000000000
"NH4WwK9kqLA",11,14.2500000000000000
"zCMRDC_zX6Q",5,8.0000000000000000
"KXP8qqdZg4w",15,10.0000000000000000
"kCeRvhmjUuE",1,9.0000000000000000
"oImV6LpvnSk",3,22.0000000000000000
"8P9lqD5oDrc",4,3.0000000000000000
"GflKe5cGMmo",2,5.0000000000000000
"Wnn6CuXPB1o",1,4.0000000000000000
"BSqXcFSqIbM",2,4.0000000000000000
"FDSoA-o9uWU",4,2.0000000000000000
"WwKSXx5eEmU",7,2.0000000000000000
"O2aen0c9-Po",4,3.0000000000000000
"PhnXbqpPTuY",16,18.0000000000000000
"O13-OWfpYUo",6,41.0000000000000000
"-IEBCXG4Ke8",5,48.2000000000000000
"s0BwLARpqVE",7,2.0000000000000000
"1VwoaOF6EPY",5,6.0000000000000000
"e2SVVjea9OQ",2,14.0000000000000000
"S9eeoy6OnUs",7,4.0000000000000000
"qZI52PR0Mnk",13,13.7000000000000000
"YnTZcAAtKcI",5,4.0000000000000000
"pS7onHmQAFk",34,37.4000000000000000
"mcf8AQvLg7Y",2,57.0000000000000000
"BLtdKSuWOoM",2,12.0000000000000000
"4ph5wkdnnks",12,92.0000000000000000
"tNt8wLK3Ojo",3,34.0000000000000000
"ItA7A0O1bnM",13,41.0000000000000000
"0QEGZc0o2gs",34,132.3636363636363636
"RUTlo87IL50",3,2.0000000000000000
"JQC23elQFl0",2,12.0000000000000000
"jlkBGw7gQDM",4,10.0000000000000000
"X-nIVACjMgg",6,13.0000000000000000
"Ir4Ltgj4o84",116,45.5000000000000000
"pmWvDY38f2o",6,45.0000000000000000
"Zf7vPa6CUJM",2,23.0000000000000000
"znUOhsSyvGM",3,8.0000000000000000
"UaFqbRlAlxc",2,22.0000000000000000
"s3Cylg6TwnA",5,7.0000000000000000
"f5jbl4YYrAc",12,68.2000000000000000
"4hsOrgqaq2g",9,119.0000000000000000
"fnz3zZrHixE",11,28.0000000000000000
"JaHSlnmJwg8",50,38.0000000000000000
"Dr9vv4WlZy4",2,10.4000000000000000
"Uh3yHvRI24M",6,6.0000000000000000
"MI906oDlFZM",3,31.0000000000000000
"gqh_mJGY7N4",3,15.0000000000000000
"kL_VNnxMZCE",3,9.0000000000000000
"Y-bx1SpTH2k",5,9.0000000000000000
"09rwzzhRl50",2,2.0000000000000000
"xyLUgxMdHQ4",3,18.0000000000000000
"Fmy4GQXoQG4",3,7.0000000000000000
"FjUO16Q6gh4",10,26.0000000000000000
"ZgtnUZNfD4c",4,4.0000000000000000
"pj1HBkucoyk",7,76.5000000000000000
"zlk7xBgKl70",8,17.0000000000000000
"nK-29KF0ScA",5,6.0000000000000000
